,movieId,title,ratingsCount,averageRating
1977,2624,After Life (Wandafuru raifu) (1998),2,4.25
1978,2625,Black Mask (Hak hap) (1996),2,2.5
1979,2628,Star Wars: Episode I - The Phantom Menace (1999),140,3.107143
1980,2629,"Love Letter, The (1999)",2,2.5
1981,2630,Besieged (a.k.a. L' Assedio) (1998),2,3.5
1982,2632,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)",1,4.0
1983,2633,"Mummy, The (1932)",3,3.3333333
1984,2634,"Mummy, The (1959)",3,3.3333333
1985,2639,Mommie Dearest (1981),4,3.125
1986,2640,Superman (1978),61,3.6065574
1987,2641,Superman II (1980),49,3.0204082
1988,2642,Superman III (1983),22,2.25
1989,2643,Superman IV: The Quest for Peace (1987),16,1.6875
1990,2644,Dracula (1931),9,3.3333333
1991,2648,Frankenstein (1931),11,3.909091
1992,2651,Frankenstein Meets the Wolf Man (1943),1,1.0
1993,2652,"Curse of Frankenstein, The (1957)",1,3.0
1994,2654,"Wolf Man, The (1941)",5,3.6
1995,2655,Howling II: Your Sister Is a Werewolf (1985),1,2.0
1996,2656,Tarantula (1955),1,3.0
1997,2657,"Rocky Horror Picture Show, The (1975)",63,3.3412697
1998,2659,It Came from Hollywood (1982),1,2.0
1999,2660,"Thing from Another World, The (1951)",4,3.5
2000,2661,It Came from Outer Space (1953),1,3.0
2001,2662,"War of the Worlds, The (1953)",12,3.1666667
2002,2664,Invasion of the Body Snatchers (1956),13,3.7692308
2003,2665,Earth vs. the Flying Saucers (1956),1,1.0
2004,2668,Swamp Thing (1982),8,2.9375
2005,2669,Pork Chop Hill (1959),2,3.5
2006,2670,Run Silent Run Deep (1958),5,3.6
2007,2671,Notting Hill (1999),56,3.455357
2008,2672,"Thirteenth Floor, The (1999)",12,2.9583333
2009,2674,"Loss of Sexual Innocence, The (1999)",2,2.25
2010,2676,Instinct (1999),6,3.1666667
2011,2677,Buena Vista Social Club (1999),4,4.375
2012,2681,Free Enterprise (1998),3,3.0
2013,2682,Limbo (1999),3,4.0
2014,2683,Austin Powers: The Spy Who Shagged Me (1999),121,3.198347
2015,2686,"Red Violin, The (Violon rouge, Le) (1998)",19,4.0263157
2016,2687,Tarzan (1999),24,3.4583333
2017,2688,"General's Daughter, The (1999)",15,2.9333334
2018,2690,"Ideal Husband, An (1999)",10,3.7
2019,2691,"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano) (1998)",3,3.6666667
2020,2692,Run Lola Run (Lola rennt) (1998),75,4.0
2021,2693,Trekkies (1997),4,3.375
2022,2694,Big Daddy (1999),48,3.1979167
2023,2695,"Boys, The (1998)",1,2.0
2024,2696,"Dinner Game, The (Dîner de cons, Le) (1998)",3,4.3333335
2025,2697,My Son the Fanatic (1997),1,3.5
2026,2698,Zone 39 (1997),1,2.0
2027,2699,Arachnophobia (1990),53,2.8113208
2028,2700,"South Park: Bigger, Longer and Uncut (1999)",76,3.8618422
2029,2701,Wild Wild West (1999),53,2.2075472
2030,2702,Summer of Sam (1999),15,3.4
2031,2706,American Pie (1999),103,3.378641
2032,2707,Arlington Road (1999),22,3.2727273
2033,2708,"Autumn Tale, An (Conte d'automne) (1998)",3,4.0
2034,2709,Muppets From Space (1999),9,3.1666667
2035,2710,"Blair Witch Project, The (1999)",64,2.796875
2036,2712,Eyes Wide Shut (1999),53,3.462264
2037,2713,Lake Placid (1999),12,2.6666667
2038,2716,Ghostbusters (a.k.a. Ghost Busters) (1984),120,3.775
2039,2717,Ghostbusters II (1989),47,3.0
2040,2718,Drop Dead Gorgeous (1999),10,3.2
2041,2719,"Haunting, The (1999)",13,2.1153846
2042,2720,Inspector Gadget (1999),21,2.0952382
2043,2722,Deep Blue Sea (1999),29,2.775862
2044,2723,Mystery Men (1999),39,3.0897436
2045,2724,Runaway Bride (1999),42,2.8333333
2046,2725,Twin Falls Idaho (1999),1,2.0
2047,2726,"Killing, The (1956)",9,4.0555553
2048,2727,Killer's Kiss (1955),1,3.0
2049,2728,Spartacus (1960),13,3.5769231
2050,2729,Lolita (1962),7,3.5
2051,2730,Barry Lyndon (1975),7,3.7142856
2052,2731,"400 Blows, The (Les quatre cents coups) (1959)",12,4.0
2053,2732,Jules and Jim (Jules et Jim) (1961),5,4.5
2054,2733,Vibes (1988),2,2.0
2055,2734,"Mosquito Coast, The (1986)",10,3.25
2056,2735,"Golden Child, The (1986)",16,2.71875
2057,2736,Brighton Beach Memoirs (1986),5,3.6
2058,2737,Assassination (1987),1,4.0
2059,2738,Crimes of the Heart (1986),1,4.0
2060,2739,"Color Purple, The (1985)",12,3.9166667
2061,2740,"Kindred, The (1986)",1,1.0
2062,2741,No Mercy (1986),2,2.0
2063,2742,Ménage (Tenue de soirée) (1986),1,1.0
2064,2743,Native Son (1986),1,3.0
2065,2744,Otello (1986),1,4.0
2066,2745,"Mission, The (1986)",9,3.5
2067,2746,Little Shop of Horrors (1986),39,3.3333333
2068,2747,"Little Shop of Horrors, The (1960)",9,3.0
2069,2748,Allan Quatermain and the Lost City of Gold (1987),6,1.8333334
2070,2749,"Morning After, The (1986)",2,4.0
2071,2750,Radio Days (1987),7,3.142857
2072,2751,From the Hip (1987),1,4.0
2073,2752,Outrageous Fortune (1987),8,2.8125
2074,2754,Deadtime Stories (1987),1,1.0
2075,2757,Frances (1982),1,3.5
2076,2759,Dick (1999),8,3.5
2077,2761,"Iron Giant, The (1999)",39,4.051282
2078,2762,"Sixth Sense, The (1999)",179,3.8938549
2079,2763,"Thomas Crown Affair, The (1999)",48,3.6458333
2080,2764,"Thomas Crown Affair, The (1968)",7,4.0
2081,2765,"Acid House, The (1998)",1,3.5
2082,2766,"Adventures of Sebastian Cole, The (1998)",2,3.25
2083,2769,"Yards, The (2000)",5,3.4
2084,2770,Bowfinger (1999),38,2.9605262
2085,2771,Brokedown Palace (1999),4,3.25
2086,2772,Detroit Rock City (1999),10,2.85
2087,2774,Better Than Chocolate (1999),1,3.0
2088,2775,Head On (1998),1,1.0
2089,2779,Heaven Can Wait (1978),13,3.2692308
2090,2782,Pit and the Pendulum (1961),3,3.3333333
2091,2784,"Masque of the Red Death, The (1964)",2,3.25
2092,2786,Haunted Honeymoon (1986),4,1.75
2093,2787,Cat's Eye (1985),6,2.4166667
2094,2788,Monty Python's And Now for Something Completely Different (1971),28,4.053571
2095,2789,Damien: Omen II (1978),4,2.875
2096,2790,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",2,2.0
2097,2791,Airplane! (1980),87,3.8563218
2098,2792,Airplane II: The Sequel (1982),19,3.1842105
2099,2793,"American Werewolf in Paris, An (1997)",10,2.3
2100,2794,European Vacation (aka National Lampoon's European Vacation) (1985),15,2.6333334
2101,2795,National Lampoon's Vacation (1983),26,3.6538463
2102,2796,Funny Farm (1988),11,2.590909
2103,2797,Big (1988),91,3.7197802
2104,2798,Problem Child (1990),12,1.5833334
2105,2799,Problem Child 2 (1991),8,1.3125
2106,2800,Little Nemo: Adventures in Slumberland (1992),1,2.5
2107,2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),1,4.5
2108,2802,Tequila Sunrise (1988),13,3.0384614
2109,2803,"Pelican Brief, The (1993)",13,2.9230769
2110,2804,"Christmas Story, A (1983)",55,3.9727273
2111,2805,Mickey Blue Eyes (1999),23,3.0
2112,2806,Teaching Mrs. Tingle (1999),9,2.3333333
2113,2807,Universal Soldier: The Return (1999),4,2.625
2114,2808,Universal Soldier (1992),17,2.2058823
2115,2810,Perfect Blue (1997),5,4.2
2116,2812,In Too Deep (1999),1,3.0
2117,2813,"Source, The (1999)",1,1.0
2118,2815,Iron Eagle (1986),7,2.2857144
2119,2816,Iron Eagle II (1988),3,1.6666666
2120,2817,Aces: Iron Eagle III (1992),3,2.0
2121,2818,Iron Eagle IV (1995),3,1.0
2122,2819,Three Days of the Condor (3 Days of the Condor) (1975),16,3.75
2123,2820,Hamlet (1964),1,4.0
2124,2822,Medicine Man (1992),11,3.1363637
2125,2824,On the Ropes (1999),1,5.0
2126,2826,"13th Warrior, The (1999)",26,2.9038463
2127,2827,"Astronaut's Wife, The (1999)",11,2.2727273
2128,2828,Dudley Do-Right (1999),2,1.5
2129,2829,"Muse, The (1999)",7,3.0714285
2130,2835,Chill Factor (1999),1,1.0
2131,2836,Outside Providence (1999),4,3.5
2132,2837,Bedrooms & Hallways (1998),1,3.0
2133,2839,West Beirut (West Beyrouth) (1998),1,4.0
2134,2840,Stigmata (1999),23,2.8695652
2135,2841,Stir of Echoes (1999),18,3.5277777
2136,2843,"Black Cat, White Cat (Crna macka, beli macor) (1998)",9,3.9444444
2137,2844,"Minus Man, The (1999)",3,2.6666667
2138,2846,"Adventures of Milo and Otis, The (Koneko monogatari) (1986)",7,3.857143
2139,2847,Only Angels Have Wings (1939),2,3.0
2140,2848,"Othello (Tragedy of Othello: The Moor of Venice, The) (1952)",1,4.0
2141,2851,Saturn 3 (1980),5,3.1
2142,168358,Saturn 3 (1980),5,3.1
2143,2852,"Soldier's Story, A (1984)",1,4.0
2144,2856,I Saw What You Did (1965),1,3.0
2145,2857,Yellow Submarine (1968),14,3.2857144
2146,2858,American Beauty (1999),204,4.0563726
2147,2859,Stop Making Sense (1984),7,3.857143
2148,2860,Blue Streak (1999),9,2.6111112
2149,2861,For Love of the Game (1999),8,3.375
2150,2862,Caligula (1979),1,1.0
2151,2863,"Hard Day's Night, A (1964)",19,3.4736843
2152,2865,Sugar Town (1999),1,4.0
2153,2866,"Buddy Holly Story, The (1978)",5,3.6
2154,2867,Fright Night (1985),12,3.5833333
2155,2868,Fright Night Part II (1988),2,2.0
2156,2870,Barefoot in the Park (1967),8,3.3125
2157,2871,Deliverance (1972),30,3.9
2158,2872,Excalibur (1981),25,3.64
2159,2874,"Pajama Game, The (1957)",3,3.6666667
2160,2875,Sommersby (1993),10,2.95
2161,2876,Thumbelina (1994),1,2.0
2162,2877,Tommy (1975),7,3.0
2163,2878,Hell Night (1981),2,2.0
2164,2879,Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991),7,3.2142856
2165,2880,Armour of God (Long xiong hu di) (1987),6,3.0833333
2166,2881,Double Jeopardy (1999),19,3.0263157
2167,2882,Jakob the Liar (1999),4,2.0
2168,2883,Mumford (1999),5,3.2
2169,2884,Dog Park (1998),1,2.0
2170,2885,Guinevere (1999),1,2.0
2171,2886,"Adventures of Elmo in Grouchland, The (1999)",2,1.5
2172,2887,Simon Sez (1999),1,1.0
2173,2888,Drive Me Crazy (1999),5,2.1
2174,2889,"Mystery, Alaska (1999)",8,3.75
2175,2890,Three Kings (1999),45,3.711111
2176,2891,"Happy, Texas (1999)",3,4.0
2177,2892,New Rose Hotel (1998),1,1.0
2178,2893,Plunkett & MaCleane (1999),1,3.0
2179,2894,Romance (1999),1,4.0
2180,2896,Alvarez Kelly (1966),1,3.0
2181,2897,And the Ship Sails On (E la nave va) (1983),1,4.0
2182,2898,"Dark Half, The (1993)",1,2.0
2183,2899,Gulliver's Travels (1939),3,3.0
2184,2900,Monkey Shines (1988),2,2.5
2185,2901,Phantasm (1979),14,2.892857
2186,2902,Psycho II (1983),4,2.5
2187,2903,Psycho III (1986),2,2.5
2188,2905,Sanjuro (Tsubaki Sanjûrô) (1962),4,4.25
2189,2906,Random Hearts (1999),7,2.5714285
2190,2907,Superstar (1999),7,3.5714285
2191,2908,Boys Don't Cry (1999),39,3.5512822
2192,2912,"Limey, The (1999)",14,3.892857
2193,2915,Risky Business (1983),42,3.4404762
2194,2916,Total Recall (1990),88,3.653409
2195,2917,Body Heat (1981),10,4.0
2196,2918,Ferris Bueller's Day Off (1986),109,3.8394496
2197,2919,"Year of Living Dangerously, The (1982)",8,3.8125
2198,2921,High Plains Drifter (1973),11,4.181818
2199,2922,Hang 'Em High (1968),5,3.6
2200,2924,Drunken Master (Jui kuen) (1978),10,4.05
2201,2925,"Conformist, The (Conformista, Il) (1970)",5,4.1
2202,2926,Hairspray (1988),11,3.3181818
2203,2927,Brief Encounter (1946),2,3.5
2204,2928,"Razor's Edge, The (1984)",2,3.5
2205,2929,Reds (1981),2,3.25
2206,2930,Return with Honor (1998),1,3.5
2207,2931,Time of the Gypsies (Dom za vesanje) (1989),3,4.1666665
2208,2932,Days of Heaven (1978),3,3.6666667
2209,2935,"Lady Eve, The (1941)",8,4.0
2210,2936,Sullivan's Travels (1941),7,4.0
2211,2937,"Palm Beach Story, The (1942)",5,4.1
2212,2940,Gilda (1946),6,4.0
2213,2941,South Pacific (1958),9,3.7777777
2214,2942,Flashdance (1983),16,2.875
2215,2943,Indochine (1992),3,4.1666665
2216,2944,"Dirty Dozen, The (1967)",32,3.96875
2217,2946,Help! (1965),7,3.357143
2218,2947,Goldfinger (1964),53,3.8396227
2219,2948,From Russia with Love (1963),36,3.75
2220,2949,Dr. No (1962),33,3.7121212
2221,2950,"Blue Lagoon, The (1980)",14,2.4642856
2222,2951,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",39,3.9358974
2223,2952,Sydney (Hard Eight) (1996),12,3.5416667
2224,2953,Home Alone 2: Lost in New York (1992),31,2.516129
2225,2956,Someone to Watch Over Me (1987),6,3.1666667
2226,2959,Fight Club (1999),218,4.272936
2227,2961,"Story of Us, The (1999)",5,2.4
2228,2962,Fever Pitch (1997),2,3.0
2229,2964,Julien Donkey-Boy (1999),1,1.0
2230,2965,"Omega Code, The (1999)",1,2.0
2231,2966,"Straight Story, The (1999)",14,3.9285715
2232,2967,"Bad Seed, The (1956)",4,4.0
2233,2968,Time Bandits (1981),41,3.7317073
2234,2969,"Man and a Woman, A (Un homme et une femme) (1966)",1,5.0
2235,2970,Fitzcarraldo (1982),4,3.375
2236,2971,All That Jazz (1979),6,4.0833335
2237,2972,Red Sorghum (Hong gao liang) (1987),1,5.0
2238,2973,Crimes and Misdemeanors (1989),18,3.9166667
2239,2974,Bats (1999),1,2.5
2240,2975,"Best Man, The (1999)",1,3.0
2241,2976,Bringing Out the Dead (1999),6,3.4166667
2242,2977,Crazy in Alabama (1999),2,3.0
2243,2978,Three to Tango (1999),4,3.0
2244,2979,Body Shots (1999),1,3.0
2245,2982,"Guardian, The (1990)",1,2.0
2246,2983,"Ipcress File, The (1965)",1,4.0
2247,2984,On Any Sunday (1971),1,4.5
2248,2985,RoboCop (1987),70,3.3714285
2249,2986,RoboCop 2 (1990),25,2.64
2250,2987,Who Framed Roger Rabbit? (1988),97,3.572165
2251,2988,Melvin and Howard (1980),3,4.0
2252,2989,For Your Eyes Only (1981),21,3.547619
2253,2990,Licence to Kill (1989),20,3.325
2254,2991,Live and Let Die (1973),23,3.6956522
2255,2992,Rawhead Rex (1986),1,3.5
2256,2993,Thunderball (1965),24,3.4791667
2257,2995,House on Haunted Hill (1999),14,2.4285715
2258,2996,Music of the Heart (1999),4,3.125
2259,2997,Being John Malkovich (1999),99,3.9545455
2260,3000,Princess Mononoke (Mononoke-hime) (1997),48,3.9583333
2261,3002,My Best Fiend (Mein liebster Feind) (1999),1,4.0
2262,3003,Train of Life (Train de vie) (1998),2,4.5
2263,3004,"Bachelor, The (1999)",11,2.5454545
2264,3005,"Bone Collector, The (1999)",25,2.84
2265,3006,"Insider, The (1999)",31,3.7419355
2266,3007,American Movie (1999),6,3.75
2267,3008,Last Night (1998),1,4.0
2268,3010,Rosetta (1999),1,4.0
2269,3011,"They Shoot Horses, Don't They? (1969)",4,3.25
2270,3013,Bride of Re-Animator (1990),1,4.0
2271,3014,Bustin' Loose (1981),1,2.0
2272,3015,Coma (1978),3,3.6666667
2273,3016,Creepshow (1982),14,3.0714285
2274,3017,Creepshow 2 (1987),4,3.0
2275,3018,Re-Animator (1985),10,3.45
2276,3019,Drugstore Cowboy (1989),10,4.15
2277,3020,Falling Down (1993),17,3.5294118
2278,3021,"Funhouse, The (1981)",1,2.0
2279,3022,"General, The (1926)",9,4.0
2280,3024,Piranha (1978),7,2.642857
2281,3028,"Taming of the Shrew, The (1967)",2,2.5
2282,3029,Nighthawks (1981),6,3.25
2283,3030,Yojimbo (1961),13,4.230769
2284,3031,Repossessed (1990),4,2.375
2285,3032,"Omega Man, The (1971)",6,3.6666667
2286,3033,Spaceballs (1987),59,3.4830508
2287,3034,Robin Hood (1973),36,3.5138888
2288,3035,Mister Roberts (1955),11,3.8181818
2289,3036,"Quest for Fire (Guerre du feu, La) (1981)",7,3.7857144
2290,3037,Little Big Man (1970),24,4.1458335
2291,3038,"Face in the Crowd, A (1957)",5,4.2
2292,3039,Trading Places (1983),39,3.7307692
2293,3040,Meatballs (1979),9,3.2222223
2294,3041,Meatballs Part II (1984),6,2.0833333
2295,3042,Meatballs III (1987),2,2.5
2296,3043,Meatballs 4 (1992),1,1.0
2297,3044,Dead Again (1991),13,3.7692308
2298,3045,Peter's Friends (1992),5,3.6
2299,3046,"Incredibly True Adventure of Two Girls in Love, The (1995)",2,4.5
2300,3048,Under the Rainbow (1981),3,2.0
2301,3051,Anywhere But Here (1999),3,2.5
2302,3052,Dogma (1999),79,3.6455696
2303,3053,"Messenger: The Story of Joan of Arc, The (1999)",11,3.909091
2304,3054,Pokémon: The First Movie (1998),8,2.3125
2305,3055,Felicia's Journey (1999),3,3.3333333
2306,3056,Oxygen (1999),1,4.0
2307,3057,Where's Marlowe? (1998),1,4.0
2308,3060,"Commitments, The (1991)",15,3.8666666
2309,3061,Holiday Inn (1942),8,3.625
2310,3062,"Longest Day, The (1962)",11,4.0
2311,3063,Poison Ivy (1992),6,2.1666667
2312,3064,Poison Ivy: New Seduction (1997),3,2.3333333
2313,3066,Tora! Tora! Tora! (1970),7,3.9285715
2314,3067,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988),10,3.55
2315,3068,"Verdict, The (1982)",7,4.357143
2316,3070,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",21,3.547619
2317,3071,Stand and Deliver (1988),9,3.5
2318,3072,Moonstruck (1987),27,3.5555556
2319,3073,"Sandpiper, The (1965)",1,5.0
2320,3074,Jeremiah Johnson (1972),4,4.25
2321,3075,Repulsion (1965),3,4.1666665
2322,3076,Irma la Douce (1963),4,3.625
2323,3077,42 Up (1998),2,4.0
2324,3078,Liberty Heights (1999),2,4.0
2325,3079,Mansfield Park (1999),6,3.0833333
2326,3081,Sleepy Hollow (1999),62,3.4758065
2327,3082,"World Is Not Enough, The (1999)",39,3.3333333
2328,3083,All About My Mother (Todo sobre mi madre) (1999),19,4.1578946
2329,3086,Babes in Toyland (1934),1,5.0
2330,3087,Scrooged (1988),24,3.1666667
2331,3088,Harvey (1950),12,3.8333333
2332,3089,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),16,4.125
2333,3090,Matewan (1987),6,4.1666665
2334,3091,Kagemusha (1980),4,4.125
2335,3093,McCabe & Mrs. Miller (1971),4,3.75
2336,3094,Maurice (1987),2,4.0
2337,3095,"Grapes of Wrath, The (1940)",9,4.111111
2338,3096,My Man Godfrey (1957),1,5.0
2339,3097,"Shop Around the Corner, The (1940)",3,3.6666667
2340,3098,"Natural, The (1984)",24,3.6458333
2341,3099,Shampoo (1975),7,3.0714285
2342,3100,"River Runs Through It, A (1992)",22,3.9318182
2343,3101,Fatal Attraction (1987),36,3.0972223
2344,3102,Jagged Edge (1985),7,3.5714285
2345,3103,Stanley & Iris (1990),2,2.75
2346,3104,Midnight Run (1988),22,3.6363637
2347,3105,Awakenings (1990),22,3.6818182
2348,3106,Come See the Paradise (1990),1,1.0
2349,3107,Backdraft (1991),23,3.3043478
2350,3108,"Fisher King, The (1991)",36,3.8055556
2351,3109,"River, The (1984)",4,3.5
2352,3111,Places in the Heart (1984),4,4.25
2353,3112,'night Mother (1986),1,3.0
2354,3113,End of Days (1999),15,2.7
2355,3114,Toy Story 2 (1999),97,3.8608248
2356,3115,Flawless (1999),5,4.0
2357,3117,Ride with the Devil (1999),4,3.875
2358,3120,"Distinguished Gentleman, The (1992)",2,3.5
2359,3125,"End of the Affair, The (1999)",1,4.0
2360,3127,Holy Smoke (1999),3,2.8333333
2361,3129,Sweet and Lowdown (1999),3,3.6666667
2362,3130,Bonfire of the Vanities (1990),5,2.4
2363,3132,Daddy Long Legs (1919),1,2.0
2364,3134,Grand Illusion (La grande illusion) (1937),7,3.7142856
2365,3135,"Great Santini, The (1979)",3,3.6666667
2366,3138,Stealing Home (1988),2,3.0
2367,3141,"Two Jakes, The (1990)",2,1.25
2368,3142,U2: Rattle and Hum (1988),4,3.25
2369,3143,Hell in the Pacific (1968),1,3.0
2370,3145,Cradle Will Rock (1999),3,3.1666667
2371,3146,Deuce Bigalow: Male Gigolo (1999),17,2.3235295
2372,3147,"Green Mile, The (1999)",111,4.1486487
2373,3148,"Cider House Rules, The (1999)",26,3.75
2374,3150,"War Zone, The (1999)",2,3.25
2375,3152,"Last Picture Show, The (1971)",8,4.5
2376,3153,"7th Voyage of Sinbad, The (1958)",5,4.4
2377,3155,Anna and the King (1999),9,3.6666667
2378,3156,Bicentennial Man (1999),15,2.8
2379,3157,Stuart Little (1999),19,2.8421052
2380,3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",3,3.6666667
2381,3159,Fantasia 2000 (1999),15,3.8333333
2382,3160,Magnolia (1999),52,3.7115386
2383,3161,Onegin (1999),2,3.0
2384,3162,Simpatico (1999),1,3.0
2385,3163,Topsy-Turvy (1999),4,3.875
2386,3165,Boiling Point (1993),2,3.0
2387,3167,Carnal Knowledge (1971),4,3.5
2388,3168,Easy Rider (1969),29,3.6034484
2389,3169,The Falcon and the Snowman (1985),5,3.3
2390,3171,Room at the Top (1959),1,4.0
2391,3173,Any Given Sunday (1999),18,3.0
2392,3174,Man on the Moon (1999),39,3.4871795
2393,3175,Galaxy Quest (1999),75,3.58
2394,3176,"Talented Mr. Ripley, The (1999)",49,3.3367348
2395,3177,Next Friday (2000),6,3.25
2396,3178,"Hurricane, The (1999)",16,3.53125
2397,3179,Angela's Ashes (1999),3,3.3333333
2398,3181,Titus (1999),6,3.9166667
2399,3182,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",5,4.0
2400,3183,"Third Miracle, The (1999)",1,3.0
2401,3185,Snow Falling on Cedars (1999),3,3.3333333
2402,3186,"Girl, Interrupted (1999)",28,3.4642856
2403,3189,My Dog Skip (1999),11,3.5454545
2404,3190,Supernova (2000),4,2.0
2405,3192,"Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)",1,3.0
2406,3194,"Way We Were, The (1973)",4,3.625
2407,3196,Stalag 17 (1953),9,3.7222223
2408,3197,"Presidio, The (1988)",7,2.857143
2409,3198,Papillon (1973),14,3.9285715
2410,3200,"Last Detail, The (1973)",8,4.25
2411,3201,Five Easy Pieces (1970),8,4.5
2412,3203,Dead Calm (1989),12,3.1666667
2413,3204,"Boys from Brazil, The (1978)",8,3.6875
2414,3206,Against All Odds (1984),3,2.3333333
2415,3208,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),8,2.1875
2416,3210,Fast Times at Ridgemont High (1982),42,3.4761906
2417,3211,"Cry in the Dark, A (1988)",2,3.75
2418,3213,Batman: Mask of the Phantasm (1993),13,4.1153846
2419,3214,American Flyers (1985),2,3.5
2420,3217,"Star Is Born, A (1937)",3,3.5
2421,3219,Pacific Heights (1990),13,3.1923077
2422,3221,"Draughtsman's Contract, The (1982)",5,3.7
2423,3223,"Zed & Two Noughts, A (1985)",2,3.0
2424,3224,Woman in the Dunes (Suna no onna) (1964),4,4.75
2425,3225,Down to You (2000),4,2.0
2426,3230,"Odessa File, The (1974)",4,3.875
